timestamp,region,service_type,usage_units,forecast
2024-06-20,Switzerland North,Storage,3667.52,3405.5532
2024-06-20,West US 2,Compute,5638.94,5521.353
2024-06-20,Korea South,Compute,5187.94,4913.643
2024-06-20,Japan East,Compute,4153.0,4173.7866
2024-06-20,Australia East,Compute,4818.62,4800.081
2024-06-20,India Central,Compute,5203.62,5675.666
2024-06-20,India Central,Storage,3917.61,4111.856
2024-06-20,Canada Central,Storage,3622.82,3460.8213
2024-06-20,UK South,Storage,3679.1,3613.581
2024-06-20,West US,Storage,4211.39,3902.9495
2024-06-20,Korea Central,Storage,3984.31,4099.8047
2024-06-20,North Europe,Storage,3224.58,3191.9954
2024-06-20,Switzerland North,Compute,4591.59,4507.8955
2024-06-20,North Central US,Compute,4544.02,5229.116
2024-06-20,Brazil South,Compute,3480.99,3904.2014
2024-06-20,West Europe,Compute,5025.57,4589.9805
2024-06-20,West US 3,Storage,3987.17,4166.0396
2024-06-20,UK West,Storage,4168.98,4532.0723
2024-06-20,Central US,Storage,3805.58,3904.3074
2024-06-20,East Asia,Compute,5258.08,5777.429
2024-06-20,Japan West,Storage,3100.23,3317.8423
2024-06-20,West Europe,Storage,3241.61,3249.3857
2024-06-20,South Africa North,Compute,4006.69,4077.0217
2024-06-21,UAE North,Storage,4423.69,4074.8535
2024-06-21,North Central US,Storage,4006.48,3792.6282
2024-06-21,France Central,Compute,4783.74,4541.3447
2024-06-21,Japan West,Storage,3116.81,3088.4116
2024-06-21,Korea South,Storage,3503.25,3518.8398
2024-06-21,UK West,Storage,3978.54,4295.0547
2024-06-21,West US 3,Compute,4808.82,4901.852
2024-06-21,Australia Southeast,Compute,5325.29,5497.2144
2024-06-21,Canada Central,Storage,3305.02,3295.8987
2024-06-21,Southeast Asia,Compute,4158.36,4362.254
2024-06-21,North Central US,Compute,4792.31,4819.456
2024-06-21,West Europe,Compute,4343.06,4245.4604
2024-06-21,Japan West,Compute,4200.65,4298.2065
2024-06-21,North Europe,Storage,2929.79,2993.9229
2024-06-21,Southeast Asia,Storage,3108.0,3316.7449
2024-06-21,West Europe,Storage,3120.27,3206.5674
2024-06-21,Japan East,Storage,3196.75,3047.0208
2024-06-21,Germany West Central,Compute,4472.25,4626.121
2024-06-21,Norway East,Storage,3206.46,3266.049
2024-06-21,Brazil South,Storage,2742.85,2585.7856
2024-06-21,Germany West Central,Storage,3485.89,3715.664
2024-06-21,Korea South,Compute,4312.25,4539.071
2024-06-21,Canada Central,Compute,4048.57,4355.059
2024-06-21,West US 2,Compute,5154.97,5116.8955
2024-06-21,Norway East,Compute,4673.22,4216.873
2024-06-21,UAE North,Compute,5462.64,5488.702
2024-06-21,West US 2,Storage,4276.52,3904.0103
2024-06-21,Australia Southeast,Storage,3850.43,4182.484
2024-06-21,UK South,Compute,5091.09,4701.5503
2024-06-21,Switzerland North,Storage,3181.61,3153.9438
2024-06-21,India West,Compute,3927.53,3890.6382
2024-06-21,East US 2,Storage,3061.62,3012.1223
2024-06-21,Central US,Storage,3577.59,3472.6514
2024-06-21,Australia East,Compute,5137.55,4560.165
2024-06-21,Korea Central,Compute,5470.74,5337.526
2024-06-21,South Central US,Compute,4712.32,4731.932
2024-06-21,France Central,Storage,3425.97,3319.143
2024-06-21,West US 3,Storage,4025.67,3799.5588
2024-06-21,Switzerland North,Compute,4278.5,4272.2646
2024-06-21,Korea Central,Storage,3804.12,3908.6934
2024-06-21,West US,Storage,3599.49,3661.3237
2024-06-21,South Central US,Storage,3564.46,3486.5305
2024-06-21,India Central,Compute,5539.54,5237.7915
2024-06-21,Japan East,Compute,3878.29,4017.0999
2024-06-21,East US,Storage,4169.44,4065.4666
2024-06-21,Canada East,Storage,3644.7,3815.7754
2024-06-21,Central US,Compute,4740.91,4650.2705
2024-06-21,India Central,Storage,3894.4,3931.9705
2024-06-21,UK South,Storage,3552.07,3518.57
2024-06-21,South Africa North,Compute,3799.51,3930.1067
2024-06-21,East Asia,Compute,5720.68,5440.917
2024-06-21,North Europe,Compute,3945.46,4102.0444
2024-06-21,East US 2,Compute,3794.95,3984.7646
2024-06-21,Canada East,Compute,5348.76,5051.4175
2024-06-21,India West,Storage,2935.08,2888.5315
2024-06-21,East Asia,Storage,3972.4,4043.3406
2024-06-21,Australia East,Storage,3600.42,3500.0557
2024-06-21,India South,Storage,4167.52,4301.413
2024-06-21,Brazil South,Compute,3603.94,3727.6765
2024-06-21,India South,Compute,5791.45,5468.0303
2024-06-21,West US,Compute,4787.29,4656.0386
2024-06-21,UK West,Compute,5014.29,5365.588
2024-06-21,East US,Compute,5607.37,5324.0747
2024-06-21,South Africa North,Storage,2856.61,3039.3604
2024-06-22,India Central,Storage,4019.57,3778.6929
2024-06-22,Switzerland North,Storage,3038.99,3031.4458
2024-06-22,UK West,Compute,5145.72,5193.8213
2024-06-22,Australia Southeast,Compute,5654.51,5381.4604
2024-06-22,East US,Storage,3699.53,3838.0745
2024-06-22,Japan West,Storage,2816.16,2865.6758
2024-06-22,Brazil South,Storage,2541.08,2439.6172
2024-06-22,North Central US,Compute,4949.19,4472.3228
2024-06-22,India Central,Compute,5252.22,5102.3755
2024-06-22,West US 3,Storage,3435.8,3531.437
2024-06-22,South Central US,Compute,4537.98,4524.6626
2024-06-22,East US 2,Storage,2648.83,2742.4746
2024-06-22,India West,Compute,3770.91,3737.3696
2024-06-22,Australia Southeast,Storage,4052.81,4104.7075
2024-06-22,East US,Compute,4911.06,5069.5815
2024-06-22,West US,Compute,4638.94,4485.4062
2024-06-22,East US 2,Compute,3411.96,3688.7751
2024-06-22,India South,Storage,4008.98,3981.5767
2024-06-22,Australia East,Storage,3580.48,3410.5798
2024-06-22,India South,Compute,5524.52,5280.414
2024-06-22,UK South,Storage,3290.3,3384.458
2024-06-22,Korea Central,Compute,5557.84,5247.3125
2024-06-22,West US 3,Compute,4596.12,4622.3745
2024-06-22,UK West,Storage,3514.55,3874.7737
2024-06-22,Korea South,Storage,3171.3,3311.3853
2024-06-22,North Central US,Storage,3633.22,3634.018
2024-06-22,West US 2,Compute,5257.83,4981.4277
2024-06-22,Switzerland North,Compute,3910.02,4099.4365
2024-06-22,Canada Central,Compute,4249.88,4376.3555
2024-06-22,Norway East,Storage,3056.69,3140.3193
2024-06-22,Japan West,Compute,3911.9,3995.0732
2024-06-22,Canada East,Storage,3936.87,3656.7686
2024-06-22,North Europe,Compute,3644.64,3849.0308
2024-06-22,Korea South,Compute,4581.02,4325.3613
2024-06-22,South Africa North,Compute,3713.58,3680.9353
2024-06-22,West US,Storage,3445.14,3545.881
2024-06-22,UAE North,Storage,3800.9,3920.1533
2024-06-22,North Europe,Storage,3027.14,2946.4136
2024-06-22,Australia East,Compute,4200.4,4257.2646
2024-06-22,Canada Central,Storage,3149.87,3207.202
2024-06-22,West Europe,Compute,4118.08,4142.7983
2024-06-22,Japan East,Storage,2852.28,2951.2607
2024-06-22,Germany West Central,Storage,3638.34,3606.2737
2024-06-22,UK South,Compute,4739.16,4542.2
2024-06-22,Canada East,Compute,5348.07,4997.998
2024-06-22,West US 2,Storage,3865.1,3818.6768
2024-06-22,West Europe,Storage,2816.19,3041.1746
2024-06-22,Southeast Asia,Storage,2995.47,3115.4924
2024-06-22,India West,Storage,2774.88,2785.6824
2024-06-22,East Asia,Compute,5376.47,5279.3955
2024-06-22,Brazil South,Compute,2928.54,3240.728
2024-06-22,Japan East,Compute,3879.18,3850.083
2024-06-22,Korea Central,Storage,3593.15,3679.6675
2024-06-22,South Africa North,Storage,2649.85,2818.813
2024-06-22,Central US,Compute,4384.64,4445.706
2024-06-22,France Central,Storage,3139.75,3128.448
2024-06-22,Germany West Central,Compute,4709.1,4690.4863
2024-06-22,France Central,Compute,4432.29,4426.603
2024-06-22,East Asia,Storage,3588.23,3791.046
2024-06-22,Central US,Storage,3234.83,3195.816
2024-06-22,UAE North,Compute,5776.38,5357.382
2024-06-22,Southeast Asia,Compute,4320.18,4223.8276
2024-06-22,South Central US,Storage,3218.8,3299.8396
2024-06-22,Norway East,Compute,4354.75,4193.5967
2024-06-23,India West,Storage,2773.54,2816.4722
2024-06-23,East US,Compute,5387.13,5540.524
2024-06-23,West US,Compute,4533.59,4758.818
2024-06-23,West US 2,Storage,3709.17,3865.9624
2024-06-23,Australia Southeast,Storage,4323.31,4121.004
2024-06-23,Australia East,Storage,3501.12,3547.3662
2024-06-23,East Asia,Storage,3797.95,3909.3647
2024-06-23,South Central US,Storage,3518.14,3599.8572
2024-06-23,Central US,Compute,4471.04,4600.7573
2024-06-23,East US 2,Storage,2833.15,2844.7695
2024-06-23,Australia East,Compute,4322.11,4391.1206
2024-06-23,France Central,Compute,4270.79,4408.199
2024-06-23,Korea Central,Storage,4238.14,3829.7043
2024-06-23,India West,Compute,3949.4,3961.4526
2024-06-23,India South,Storage,4264.27,4100.4854
2024-06-23,West US,Storage,3620.85,3561.8394
2024-06-23,West US 3,Storage,3715.18,3800.0164
2024-06-23,India Central,Compute,5142.54,5146.6504
2024-06-23,Brazil South,Storage,2765.27,2718.9463
2024-06-23,UK South,Compute,4558.72,4553.215
2024-06-23,West Europe,Storage,3223.83,3099.343
2024-06-23,East Asia,Compute,5285.04,5260.8574
2024-06-23,India South,Compute,5451.69,5275.861
2024-06-23,Southeast Asia,Compute,4270.0,4196.4785
2024-06-23,France Central,Storage,2909.69,3130.9082
2024-06-23,South Central US,Compute,4631.88,4663.7803
2024-06-23,Central US,Storage,3524.03,3482.0137
2024-06-23,East US 2,Compute,3619.76,3667.412
2024-06-23,Germany West Central,Compute,4663.8,4578.383
2024-06-23,UK West,Compute,5324.06,5155.4136
2024-06-23,Switzerland North,Storage,3245.92,3174.528
2024-06-23,Norway East,Storage,3255.83,3166.763
2024-06-23,East US,Storage,4079.62,4021.166
2024-06-23,Japan East,Compute,3672.58,3862.806
2024-06-23,Brazil South,Compute,3223.84,3359.9226
2024-06-23,North Central US,Compute,4515.84,4473.9614
2024-06-23,India Central,Storage,4105.94,3964.544
2024-06-23,Japan West,Storage,3159.7,3047.8196
2024-06-23,UAE North,Storage,3851.16,4013.2466
2024-06-23,South Africa North,Compute,3981.16,3791.5537
2024-06-23,UK South,Storage,3720.0,3558.8103
2024-06-23,Korea Central,Compute,5019.76,5147.583
2024-06-23,North Central US,Storage,3720.16,3702.286
2024-06-23,Norway East,Compute,4335.46,4295.6367
2024-06-23,West US 2,Compute,4965.82,5086.744
2024-06-23,South Africa North,Storage,2821.49,2906.6362
2024-06-23,Switzerland North,Compute,4323.56,4278.7095
2024-06-23,Germany West Central,Storage,3335.11,3433.9841
2024-06-23,Japan East,Storage,2674.81,2887.4705
2024-06-23,West Europe,Compute,3832.57,4071.3174
2024-06-23,Canada Central,Storage,3312.74,3240.3953
2024-06-23,Canada East,Storage,3575.1,3609.0498
2024-06-23,North Europe,Storage,3038.32,3032.8708
2024-06-23,Canada Central,Compute,4066.15,4246.466
2024-06-23,West US 3,Compute,4928.97,4882.1943
2024-06-23,North Europe,Compute,3844.44,3956.3062
2024-06-23,Korea South,Storage,3321.13,3410.3123
2024-06-23,UAE North,Compute,5663.13,5379.4805
2024-06-23,Japan West,Compute,3554.24,3912.878
2024-06-23,Southeast Asia,Storage,3287.48,3223.2224
2024-06-23,Australia Southeast,Compute,5568.0,5391.9146
2024-06-23,Korea South,Compute,4286.62,4305.9185
2024-06-23,Canada East,Compute,4832.81,4899.3423
2024-06-23,UK West,Storage,4074.24,4062.1926
2024-06-24,Australia Southeast,Storage,4524.35,4312.347
2024-06-24,Norway East,Storage,3421.6,3293.9075
2024-06-24,India West,Storage,3193.42,3087.7244
2024-06-24,Korea South,Compute,4845.32,4776.902
2024-06-24,UK South,Compute,4613.62,4928.7
2024-06-24,West US,Compute,4572.81,4886.947
2024-06-24,UAE North,Storage,4587.64,4262.989
2024-06-24,East US,Compute,5685.25,5580.035
2024-06-24,East US,Storage,4268.57,4183.419
2024-06-24,East US 2,Storage,2991.78,3029.5442
2024-06-24,South Africa North,Storage,3430.21,3150.5461
2024-06-24,Korea South,Storage,3415.6,3479.7485
2024-06-24,Australia East,Compute,4567.65,4818.278
2024-06-24,UK West,Compute,6013.72,5449.1274
2024-06-24,Korea Central,Storage,3751.99,3907.2969
2024-06-24,West US,Storage,3857.75,3759.7466
2024-06-24,West US 3,Storage,3794.06,3955.4568
2024-06-24,Germany West Central,Compute,4758.43,4842.8203
2024-06-24,UAE North,Compute,5751.84,5639.291
2024-06-24,East US 2,Compute,3990.03,3977.172
2024-06-24,India Central,Compute,5528.58,5508.141
2024-06-24,Central US,Storage,3406.53,3564.5515
2024-06-24,Switzerland North,Storage,3672.38,3400.1414
2024-06-24,Japan East,Compute,4571.96,4113.125
2024-06-24,East Asia,Compute,5873.21,5606.12
2024-06-24,Japan West,Compute,3817.77,4321.719
2024-06-24,West Europe,Compute,4467.88,4472.753
2024-06-24,Germany West Central,Storage,3792.12,3811.3193
2024-06-24,Canada Central,Compute,4381.05,4455.1855
2024-06-24,Australia Southeast,Compute,5903.6,5573.233
2024-06-24,Switzerland North,Compute,4507.28,4327.126
2024-06-24,Canada East,Storage,3857.85,3926.582
2024-06-24,West US 2,Compute,5492.15,5438.5493
2024-06-24,Canada East,Compute,5141.82,5301.4507
2024-06-24,Canada Central,Storage,3240.98,3346.8103
2024-06-24,North Europe,Storage,3144.82,3084.134
2024-06-24,India South,Storage,4438.47,4287.855
2024-06-24,West US 3,Compute,5288.01,5084.1255
2024-06-24,West Europe,Storage,3090.87,3160.0903
2024-06-24,North Central US,Storage,3404.18,3798.504
2024-06-24,India Central,Storage,4128.33,4107.8423
2024-06-24,Korea Central,Compute,5402.36,5614.3867
2024-06-24,North Central US,Compute,5318.02,5132.703
2024-06-24,UK South,Storage,3516.94,3499.7551
2024-06-24,South Africa North,Compute,4181.51,4022.21
2024-06-24,Southeast Asia,Storage,3294.69,3405.1213
2024-06-24,North Europe,Compute,4265.9,4060.4326
2024-06-24,Brazil South,Compute,4016.51,3622.6882
2024-06-24,Japan West,Storage,3272.35,3206.305
2024-06-24,Brazil South,Storage,2750.2,2869.163
2024-06-24,West US 2,Storage,3746.93,4037.4026
2024-06-24,Japan East,Storage,3263.93,3108.8967
2024-06-24,India West,Compute,4288.37,4160.6426
2024-06-24,France Central,Compute,4512.67,4559.7134
2024-06-24,Central US,Compute,5069.7,4853.7607
2024-06-24,South Central US,Compute,5247.11,4904.871
2024-06-24,Southeast Asia,Compute,4889.44,4546.331
2024-06-24,East Asia,Storage,4076.91,4102.509
2024-06-24,Australia East,Storage,3621.03,3706.1318
2024-06-24,Norway East,Compute,4325.55,4454.255
2024-06-24,South Central US,Storage,3513.57,3617.9346
2024-06-24,France Central,Storage,3353.64,3468.9607
2024-06-24,UK West,Storage,4506.14,4191.097
2024-06-24,India South,Compute,5745.93,5708.1035
2024-06-25,Brazil South,Compute,4041.03,3898.3647
2024-06-25,UK South,Storage,3953.43,3799.6187
2024-06-25,Switzerland North,Storage,3463.11,3636.0698
2024-06-25,Australia East,Compute,4833.21,4968.7324
2024-06-25,Korea Central,Compute,5684.23,5858.898
2024-06-25,Australia East,Storage,3781.49,3747.3254
2024-06-25,UK South,Compute,5103.85,5099.3804
2024-06-25,North Central US,Storage,4024.93,4070.8909
2024-06-25,France Central,Compute,4859.13,4762.2485
2024-06-25,North Central US,Compute,5747.24,5505.038
2024-06-25,East US 2,Storage,3007.01,3132.9592
2024-06-25,UAE North,Storage,4628.13,4611.7427
2024-06-25,India Central,Storage,4117.68,4183.7153
2024-06-25,Australia Southeast,Storage,4688.3,4712.347
2024-06-25,West Europe,Storage,3721.8,3481.0457
2024-06-25,East US,Storage,4607.48,4503.029
2024-06-25,South Africa North,Storage,3325.18,3401.4114
2024-06-25,Japan East,Compute,4387.74,4301.4966
2024-06-25,UK West,Storage,4760.2,4640.654
2024-06-25,India South,Storage,4854.9,4733.309
2024-06-25,East US,Compute,5900.51,6033.238
2024-06-25,Japan West,Compute,4395.98,4533.28
2024-06-25,UAE North,Compute,6520.05,6130.39
2024-06-25,India West,Storage,3222.21,3237.057
2024-06-25,India West,Compute,4052.54,4254.7646
2024-06-25,Southeast Asia,Compute,4733.55,4658.176
2024-06-25,East Asia,Compute,5986.64,5734.86
2024-06-25,West US 2,Storage,3795.45,4232.019
2024-06-25,Central US,Compute,5382.3,5182.9155
2024-06-25,Norway East,Storage,3439.96,3445.728
2024-06-25,Norway East,Compute,4335.66,4722.6353
2024-06-25,South Africa North,Compute,4301.54,4262.398
2024-06-25,Southeast Asia,Storage,3580.34,3599.747
2024-06-25,UK West,Compute,5945.46,6163.8047
2024-06-25,Korea South,Storage,3715.53,3716.2378
2024-06-25,Canada East,Compute,6029.94,5769.063
2024-06-25,Canada East,Storage,4364.64,4241.6787
2024-06-25,Korea South,Compute,5025.6,5088.167
2024-06-25,West US,Storage,3865.75,3953.724
2024-06-25,France Central,Storage,3799.86,3772.354
2024-06-25,Switzerland North,Compute,4387.28,4565.2354
2024-06-25,Canada Central,Compute,4663.08,4701.644
2024-06-25,Germany West Central,Storage,3805.78,4056.496
2024-06-25,East Asia,Storage,4565.18,4519.187
2024-06-25,India Central,Compute,5544.36,5505.1313
2024-06-25,Central US,Storage,4019.42,3855.3987
2024-06-25,South Central US,Compute,5097.15,5175.351
2024-06-25,West US 3,Compute,5418.96,5344.605
2024-06-25,Australia Southeast,Compute,6010.04,6061.1465
2024-06-25,Japan East,Storage,3252.51,3259.3494
2024-06-25,Brazil South,Storage,2890.96,3018.8848
2024-06-25,South Central US,Storage,4013.55,3934.1443
2024-06-25,West Europe,Compute,4664.43,4691.5903
2024-06-25,West US 2,Compute,5513.73,5551.7886
2024-06-25,East US 2,Compute,4391.56,4293.741
2024-06-25,West US 3,Storage,4358.61,4231.5146
2024-06-25,Japan West,Storage,3097.36,3293.6453
2024-06-25,North Europe,Compute,4615.95,4460.253
2024-06-25,Korea Central,Storage,4214.63,4310.8516
2024-06-25,North Europe,Storage,3656.53,3359.2275
2024-06-25,India South,Compute,5836.51,6101.605
2024-06-25,Canada Central,Storage,3458.54,3519.9636
2024-06-25,West US,Compute,5348.9,5184.4575
2024-06-25,Germany West Central,Compute,5167.84,5059.802
2024-06-26,Southeast Asia,Compute,4957.05,4797.019
2024-06-26,North Europe,Storage,3375.4,3318.2664
2024-06-26,Japan West,Compute,4455.54,4554.9844
2024-06-26,North Europe,Compute,4447.09,4482.4736
2024-06-26,Korea Central,Compute,5916.22,5801.337
2024-06-26,Australia Southeast,Compute,5530.3,6038.561
2024-06-26,UK South,Storage,3939.03,3817.3218
2024-06-26,South Africa North,Compute,4184.9,4180.5894
2024-06-26,West Europe,Storage,3596.77,3559.602
2024-06-26,Japan East,Compute,4578.76,4516.9043
2024-06-26,Japan West,Storage,3251.39,3299.7703
2024-06-26,Australia East,Storage,3967.13,3825.1438
2024-06-26,South Africa North,Storage,3229.67,3451.286
2024-06-26,South Central US,Storage,3910.03,3869.0308
2024-06-26,Japan East,Storage,3384.32,3361.76
2024-06-26,India South,Storage,4550.25,4588.7876
2024-06-26,UAE North,Compute,6271.42,6131.6177
2024-06-26,West Europe,Compute,4828.1,4989.977
2024-06-26,West US 3,Compute,5834.3,5708.5938
2024-06-26,West US 2,Compute,6060.3,5831.1064
2024-06-26,Brazil South,Compute,3718.56,3976.2183
2024-06-26,Korea South,Compute,5065.78,5148.6934
2024-06-26,Central US,Compute,5425.07,5327.279
2024-06-26,Southeast Asia,Storage,3752.27,3701.3828
2024-06-26,Canada Central,Compute,4953.04,4747.1045
2024-06-26,Canada East,Storage,4193.32,4105.1074
2024-06-26,Switzerland North,Compute,4976.85,4745.2417
2024-06-26,Germany West Central,Storage,4165.39,4220.9966
2024-06-26,East Asia,Storage,4680.29,4566.011
2024-06-26,India South,Compute,5925.26,6000.3857
2024-06-26,India Central,Storage,4429.9,4255.0127
2024-06-26,North Central US,Storage,4143.91,4029.358
2024-06-26,East Asia,Compute,6042.81,5957.8345
2024-06-26,South Central US,Compute,5163.87,5189.7847
2024-06-26,France Central,Storage,3518.36,3729.898
2024-06-26,Switzerland North,Storage,3329.94,3609.5352
2024-06-26,India West,Storage,3319.91,3303.1462
2024-06-26,UK South,Compute,5013.86,5096.2383
2024-06-26,Norway East,Compute,4636.21,4537.1064
2024-06-26,Korea Central,Storage,4096.96,4205.925
2024-06-26,Norway East,Storage,3736.41,3522.9775
2024-06-26,Canada East,Compute,5519.71,5616.3613
2024-06-26,East US 2,Compute,4327.03,4368.834
2024-06-26,West US 2,Storage,4493.49,4417.9546
2024-06-26,Korea South,Storage,3880.76,3784.1516
2024-06-26,UK West,Storage,4433.29,4540.2812
2024-06-26,Australia Southeast,Storage,4532.78,4672.542
2024-06-26,Canada Central,Storage,3689.78,3581.6443
2024-06-26,Germany West Central,Compute,5083.7,4999.92
2024-06-26,West US,Storage,4151.5,4083.1099
2024-06-26,France Central,Compute,5348.4,5037.665
2024-06-26,UAE North,Storage,4507.57,4583.345
2024-06-26,East US,Compute,5754.15,6054.5254
2024-06-26,Brazil South,Storage,3064.74,3109.682
2024-06-26,West US,Compute,5385.37,5374.1714
2024-06-26,Australia East,Compute,5326.4,5252.3896
2024-06-26,UK West,Compute,6389.64,6449.4673
2024-06-26,India West,Compute,4434.43,4383.035
2024-06-26,East US,Storage,3632.16,4508.9604
2024-06-26,Central US,Storage,4351.32,4047.121
2024-06-26,West US 3,Storage,4353.23,4286.8916
2024-06-26,North Central US,Compute,5395.64,5474.9556
2024-06-26,India Central,Compute,5645.93,5511.0337
2024-06-26,East US 2,Storage,3184.24,3156.4365
2024-06-27,North Europe,Storage,3243.72,3311.0374
2024-06-27,Brazil South,Compute,4025.11,3898.5447
2024-06-27,West US 3,Compute,5404.89,5433.236
2024-06-27,Korea South,Storage,3849.28,3673.809
2024-06-27,Australia East,Compute,5323.75,4966.286
2024-06-27,Germany West Central,Compute,4830.34,4860.94
2024-06-27,Korea Central,Storage,4002.73,4100.1704
2024-06-27,UK South,Storage,3582.92,3718.9814
2024-06-27,Australia East,Storage,3433.17,3683.6917
2024-06-27,East US 2,Storage,3137.4,3048.7612
2024-06-27,West US 3,Storage,4120.46,4089.0662
2024-06-27,Australia Southeast,Compute,6428.0,5993.1157
2024-06-27,Brazil South,Storage,3029.54,2931.2588
2024-06-27,Japan East,Storage,3269.33,3221.3625
2024-06-27,South Central US,Compute,5108.26,5115.1987
2024-06-27,South Central US,Storage,3970.74,3818.457
2024-06-27,Central US,Storage,3708.51,3732.2056
2024-06-27,UK West,Storage,4458.26,4460.0166
2024-06-27,West Europe,Compute,4408.63,4522.0005
2024-06-27,India Central,Compute,5270.64,5479.4062
2024-06-27,Canada Central,Compute,4442.21,4476.8726
2024-06-27,India South,Compute,5722.04,5796.9004
2024-06-27,East Asia,Storage,4297.5,4253.466
2024-06-27,Canada East,Storage,4031.95,4070.4226
2024-06-27,Switzerland North,Compute,4536.3,4476.721
2024-06-27,East US 2,Compute,4415.59,4200.365
2024-06-27,West Europe,Storage,3474.51,3427.615
2024-06-27,Germany West Central,Storage,3691.04,3734.9856
2024-06-27,Canada Central,Storage,3555.15,3428.1016
2024-06-27,West US,Storage,3569.48,3793.2322
2024-06-27,West US 2,Compute,5242.45,5439.47
2024-06-27,Japan West,Storage,3201.13,3215.9236
2024-06-27,Japan West,Compute,4682.48,4344.4023
2024-06-27,Southeast Asia,Storage,3714.49,3509.0547
2024-06-27,East Asia,Compute,6138.98,5943.825
2024-06-27,North Central US,Compute,4926.22,5328.705
2024-06-27,Norway East,Storage,3563.42,3408.009
2024-06-27,Central US,Compute,5266.46,5150.6816
2024-06-27,East US,Compute,5354.48,5681.5996
2024-06-27,West US 2,Storage,3874.36,4059.6277
2024-06-27,India South,Storage,4796.4,4552.059
2024-06-27,South Africa North,Compute,4338.36,4154.3545
2024-06-27,Australia Southeast,Storage,4746.94,4579.3486
2024-06-27,Canada East,Compute,5993.2,5716.6543
2024-06-27,Korea South,Compute,5182.29,4951.369
2024-06-27,Switzerland North,Storage,3475.07,3434.5488
2024-06-27,East US,Storage,4325.1,4502.3857
2024-06-27,UAE North,Storage,4306.42,4421.794
2024-06-27,UAE North,Compute,6015.65,5887.653
2024-06-27,North Europe,Compute,4888.22,4461.861
2024-06-27,India Central,Storage,4315.47,4185.9434
2024-06-27,France Central,Storage,3498.65,3529.5212
2024-06-27,UK West,Compute,6065.06,5957.4478
2024-06-27,North Central US,Storage,3880.83,3899.156
2024-06-27,Southeast Asia,Compute,4845.48,4677.876
2024-06-27,Japan East,Compute,4157.13,4295.3833
2024-06-27,France Central,Compute,4147.82,4689.965
2024-06-27,West US,Compute,5075.71,5035.119
2024-06-27,UK South,Compute,4837.72,4979.4976
2024-06-27,India West,Compute,4377.64,4237.484
2024-06-27,Norway East,Compute,4557.41,4529.7744
2024-06-27,Korea Central,Compute,5877.96,5742.2295
2024-06-27,South Africa North,Storage,3174.98,3306.8916
2024-06-27,India West,Storage,3481.15,3249.944
2024-06-28,South Central US,Compute,4914.96,4802.5703
2024-06-28,East US,Storage,4045.6,3909.0217
2024-06-28,Southeast Asia,Compute,4653.67,4492.034
2024-06-28,India South,Compute,5807.46,5842.6997
2024-06-28,Central US,Storage,3598.09,3503.3518
2024-06-28,Canada East,Compute,5361.91,5314.611
2024-06-28,North Central US,Compute,4764.98,4834.807
2024-06-28,Australia Southeast,Compute,5665.37,5648.8945
2024-06-28,Canada East,Storage,3844.91,3857.5647
2024-06-28,France Central,Storage,2947.69,3211.943
2024-06-28,West US 3,Compute,5014.64,4995.023
2024-06-28,UK West,Compute,5502.55,5528.039
2024-06-28,UAE North,Compute,5644.84,5620.4106
2024-06-28,Germany West Central,Compute,4690.91,4723.5723
2024-06-28,Brazil South,Compute,3427.29,3361.8389
2024-06-28,North Europe,Storage,3050.3,3076.948
2024-06-28,India Central,Storage,3877.11,4061.1008
2024-06-28,North Europe,Compute,4408.76,4005.379
2024-06-28,Switzerland North,Storage,3359.28,3270.846
2024-06-28,UAE North,Storage,4276.84,4125.217
2024-06-28,Japan West,Storage,2764.85,3005.4968
2024-06-28,East US 2,Compute,3863.75,3742.0203
2024-06-28,Norway East,Storage,3399.64,3307.3198
2024-06-28,Canada Central,Storage,3097.0,3233.3237
2024-06-28,West Europe,Compute,4076.86,4187.9126
2024-06-28,Japan East,Compute,4112.65,3973.6843
2024-06-28,UK South,Storage,3330.02,3521.8262
2024-06-28,West US 2,Storage,3815.45,3802.782
2024-06-28,India Central,Compute,4701.05,5195.4844
2024-06-28,East US 2,Storage,2784.94,2860.0598
2024-06-28,Korea South,Storage,3504.46,3382.0693
2024-06-28,Southeast Asia,Storage,3302.23,3262.875
2024-06-28,West Europe,Storage,3140.71,3149.4705
2024-06-28,Korea Central,Storage,3747.75,3895.3225
2024-06-28,North Central US,Storage,3781.92,3687.9941
2024-06-28,Australia East,Compute,4427.82,4433.012
2024-06-28,South Africa North,Compute,3920.67,3973.526
2024-06-28,South Central US,Storage,3490.25,3482.7202
2024-06-28,Korea Central,Compute,4832.94,5319.041
2024-06-28,Australia Southeast,Storage,4157.13,4279.871
2024-06-28,Korea South,Compute,4847.37,4612.919
2024-06-28,East Asia,Compute,5871.8,5698.1855
2024-06-28,Norway East,Compute,4299.31,4397.15
2024-06-28,India South,Storage,3967.36,4235.2197
2024-06-28,India West,Storage,2905.58,2917.4045
2024-06-28,South Africa North,Storage,3016.6,2967.4253
2024-06-28,Japan West,Compute,4000.54,3836.0386
2024-06-28,East US,Compute,5558.57,5430.298
2024-06-28,UK South,Compute,4678.4,4716.1997
2024-06-28,Brazil South,Storage,2815.41,2760.5642
2024-06-28,West US 3,Storage,4045.45,3830.7947
2024-06-28,UK West,Storage,4318.62,4035.5176
