timestamp,region,service_type,usage_units,provisioned_capacity,utilization_pct,headroom_units,unit_price,cost_usd,wasted_capacity_cost,availability_pct,sla_violation_flag,incident_count,mttr_minutes,daily_growth_rate,weekly_seasonality_index,spike_flag,gdp_growth_rate,it_spending_index,enterprise_demand_index,internet_traffic_growth
2024-01-30,South-Africa-North,Compute,4222.46,7246.82,0.583,3024.37,0.5,2111.23,1512.18,99.95,0,0,0,0.0001,1.063,0,0.0349,117.33,110.91,0.0673
2024-01-31,South Africa North,Compute,3912.37,7246.82,0.54,3334.45,0.5,1956.18,1667.23,99.95,0,0,0,0.0001,1.078,0,0.0351,117.35,110.92,0.0677
2024-02-01,South Africa North,Compute,3883.82,7246.82,0.536,3363.0,0.5,1941.91,1681.5,99.95,0,0,0,0.0001,1.035,0,0.0352,117.37,110.92,0.068
2024-02-02,South Africa North,Compute,3888.97,7246.82,0.537,3357.85,0.5,1944.49,1678.93,99.95,0,0,0,0.0001,0.965,0,0.0354,117.4,110.92,0.0683
2024-02-03,South Africa North,Compute,3744.93,7246.82,0.517,3501.89,0.5,1872.47,1750.94,99.95,0,0,0,0.0001,0.922,0,0.0355,117.42,110.92,0.0685
2024-02-04,South Africa North,Compute,3804.93,7246.82,0.525,3441.89,0.5,1902.47,1720.94,99.95,0,0,0,0.0001,0.937,0,0.0357,117.44,110.92,0.0688
2024-02-05,South Africa North,Compute,4100.54,7246.82,0.566,3146.28,0.5,2050.27,1573.14,99.95,0,0,0,0.0001,1.0,0,0.0358,117.47,110.92,0.069
2024-02-06,South Africa North,Compute,4247.07,7246.82,0.586,2999.75,0.5,2123.54,1499.88,99.95,0,0,0,0.0001,1.063,0,0.0359,117.49,110.92,0.0692
2024-02-07,South Africa North,Compute,4471.22,7246.82,0.617,2775.6,0.5,2235.61,1387.8,99.95,0,0,0,0.0001,1.078,0,0.0361,117.51,110.92,0.0694
2024-02-08,South Africa North,Compute,4197.95,7246.82,0.579,3048.88,0.5,2098.97,1524.44,99.95,0,0,0,0.0001,1.035,0,0.0362,117.53,110.92,0.0696
2024-02-09,South Africa North,Compute,4075.1,7246.82,0.562,3171.72,0.5,2037.55,1585.86,99.95,0,0,0,0.0001,0.965,0,0.0364,117.56,110.93,0.0697
2024-02-10,South Africa North,Compute,4161.02,7246.82,0.574,3085.8,0.5,2080.51,1542.9,99.95,0,0,0,0.0001,0.922,0,0.0365,117.58,110.93,0.0698
2024-02-11,South Africa North,Compute,4015.74,7246.82,0.554,3231.08,0.5,2007.87,1615.54,99.604,1,1,109,0.0001,0.937,0,0.0366,117.6,110.93,0.0699
2024-02-12,South Africa North,Compute,4204.34,7246.82,0.58,3042.49,0.5,2102.17,1521.24,99.95,0,0,0,0.0001,1.0,0,0.0367,117.63,110.93,0.07
2024-02-13,South Africa North,Compute,4396.31,7246.82,0.607,2850.52,0.5,2198.15,1425.26,99.95,0,0,0,0.0001,1.063,0,0.0369,117.65,110.93,0.07
2024-02-14,South Africa North,Compute,4704.87,7246.82,0.649,2541.96,0.5,2352.43,1270.98,99.217,1,1,34,0.0001,1.078,0,0.037,117.67,110.93,0.07
2024-02-15,South Africa North,Compute,4280.81,7246.82,0.591,2966.01,0.5,2140.41,1483.01,99.95,0,0,0,0.0001,1.035,0,0.0371,117.69,110.93,0.07
2024-02-16,South Africa North,Compute,3664.48,7246.82,0.506,3582.35,0.5,1832.24,1791.17,99.95,0,0,0,0.0001,0.965,0,0.0372,117.72,110.93,0.07
2024-02-17,South Africa North,Compute,3775.12,7246.82,0.521,3471.7,0.5,1887.56,1735.85,99.95,0,0,0,0.0001,0.922,0,0.0374,117.74,110.94,0.0699
2024-02-18,South Africa North,Compute,3700.62,7246.82,0.511,3546.2,0.5,1850.31,1773.1,99.95,0,0,0,0.0001,0.937,0,0.0375,117.76,110.94,0.0698
2024-02-19,South Africa North,Compute,4168.15,7246.82,0.575,3078.67,0.5,2084.08,1539.33,99.95,0,0,0,0.0001,1.0,0,0.0376,117.79,110.94,0.0697
2024-02-20,South Africa North,Compute,4553.13,7246.82,0.628,2693.69,0.5,2276.57,1346.84,99.95,0,0,0,0.0001,1.063,0,0.0377,117.81,110.94,0.0696
2024-02-21,South Africa North,Compute,3999.81,7246.82,0.552,3247.01,0.5,1999.9,1623.51,99.95,0,0,0,0.0001,1.078,0,0.0378,117.83,110.94,0.0694
2024-02-22,South Africa North,Compute,3977.73,7246.82,0.549,3269.09,0.5,1988.87,1634.55,99.95,0,0,0,0.0001,1.035,0,0.0379,117.85,110.94,0.0692
2024-02-23,South Africa North,Compute,3894.0,7246.82,0.537,3352.82,0.5,1947.0,1676.41,99.95,0,0,0,0.0001,0.965,0,0.038,117.88,110.94,0.069
2024-02-24,South Africa North,Compute,3661.43,7246.82,0.505,3585.39,0.5,1830.72,1792.69,99.172,1,1,29,0.0001,0.922,0,0.0381,117.9,110.94,0.0688
2024-02-25,South Africa North,Compute,3639.08,7246.82,0.502,3607.75,0.5,1819.54,1803.87,99.95,0,0,0,0.0001,0.937,0,0.0382,117.92,110.95,0.0685
2024-02-26,South Africa North,Compute,4424.83,7246.82,0.611,2821.99,0.5,2212.42,1411.0,99.95,0,0,0,0.0001,1.0,0,0.0383,117.95,110.95,0.0683
2024-02-27,South Africa North,Compute,4011.83,7246.82,0.554,3234.99,0.5,2005.92,1617.49,99.95,0,0,0,0.0001,1.063,0,0.0384,117.97,110.95,0.068
2024-02-28,South Africa North,Compute,4876.49,7246.82,0.673,2370.33,0.5,2438.25,1185.16,99.95,0,0,0,0.0001,1.078,0,0.0385,117.99,110.95,0.0677
2024-02-29,South Africa North,Compute,4240.19,7246.82,0.585,3006.63,0.5,2120.09,1503.32,99.95,0,0,0,0.0001,1.035,0,0.0386,118.01,110.95,0.0673
2024-03-01,South Africa North,Compute,4146.99,7246.82,0.572,3099.83,0.5,2073.5,1549.91,99.95,0,0,0,0.0001,0.965,0,0.0387,118.04,110.95,0.067
2024-03-02,South Africa North,Compute,3730.2,7246.82,0.515,3516.62,0.5,1865.1,1758.31,99.95,0,0,0,0.0001,0.922,0,0.0388,118.06,110.95,0.0666
2024-03-03,South Africa North,Compute,3970.32,7246.82,0.548,3276.51,0.5,1985.16,1638.25,99.95,0,0,0,0.0001,0.937,0,0.0388,118.08,110.95,0.0662
2024-03-04,South Africa North,Compute,3944.42,7246.82,0.544,3302.4,0.5,1972.21,1651.2,99.95,0,0,0,0.0001,1.0,0,0.0389,118.11,110.95,0.0658
2024-03-05,South Africa North,Compute,4380.2,7246.82,0.604,2866.63,0.5,2190.1,1433.31,99.95,0,0,0,0.0001,1.063,0,0.039,118.13,110.96,0.0653
2024-03-06,South Africa North,Compute,4039.64,7246.82,0.557,3207.19,0.5,2019.82,1603.59,99.95,0,0,0,0.0001,1.078,0,0.0391,118.15,110.96,0.0649
2024-03-07,South Africa North,Compute,4294.82,7246.82,0.593,2952.0,0.5,2147.41,1476.0,99.95,0,0,0,0.0001,1.035,0,0.0391,118.17,110.96,0.0644
2024-03-08,South Africa North,Compute,4213.26,7246.82,0.581,3033.57,0.5,2106.63,1516.78,99.95,0,0,0,0.0001,0.965,0,0.0392,118.2,110.96,0.0639
2024-03-09,South Africa North,Compute,3855.76,7246.82,0.532,3391.06,0.5,1927.88,1695.53,99.95,0,0,0,0.0001,0.922,0,0.0393,118.22,110.96,0.0634
2024-03-10,South Africa North,Compute,3928.97,7246.82,0.542,3317.86,0.5,1964.48,1658.93,99.95,0,0,0,0.0001,0.937,0,0.0393,118.24,110.96,0.0629
2024-03-11,South Africa North,Compute,4392.95,7246.82,0.606,2853.87,0.5,2196.48,1426.94,99.95,0,0,0,0.0001,1.0,0,0.0394,118.26,110.96,0.0623
2024-03-12,South Africa North,Compute,4363.31,7246.82,0.602,2883.51,0.5,2181.66,1441.75,99.95,0,0,0,0.0001,1.063,0,0.0395,118.29,110.96,0.0618
2024-03-13,South Africa North,Compute,4345.77,7246.82,0.6,2901.05,0.5,2172.89,1450.52,99.95,0,0,0,0.0001,1.078,0,0.0395,118.31,110.97,0.0612
2024-03-14,South Africa North,Compute,4301.85,7246.82,0.594,2944.97,0.5,2150.93,1472.49,99.95,0,0,0,0.0001,1.035,0,0.0396,118.33,110.97,0.0606
2024-03-15,South Africa North,Compute,3703.91,7246.82,0.511,3542.91,0.5,1851.96,1771.46,99.562,1,1,90,0.0001,0.965,0,0.0396,118.36,110.97,0.06
2024-03-16,South Africa North,Compute,3845.27,7246.82,0.531,3401.56,0.5,1922.63,1700.78,99.181,1,1,96,0.0001,0.922,0,0.0397,118.38,110.97,0.0594
2024-03-17,South Africa North,Compute,4020.34,7246.82,0.555,3226.49,0.5,2010.17,1613.24,99.95,0,0,0,0.0001,0.937,0,0.0397,118.4,110.97,0.0588
2024-03-18,South Africa North,Compute,4164.25,7246.82,0.575,3082.57,0.5,2082.13,1541.29,99.95,0,0,0,0.0001,1.0,0,0.0397,118.42,110.97,0.0581
2024-03-19,South Africa North,Compute,4552.64,7246.82,0.628,2694.18,0.5,2276.32,1347.09,99.95,0,0,0,0.0001,1.063,0,0.0398,118.45,110.97,0.0575
2024-03-20,South Africa North,Compute,4246.57,7246.82,0.586,3000.25,0.5,2123.29,1500.13,99.95,0,0,0,0.0001,1.078,0,0.0398,118.47,110.97,0.0568
2024-03-21,South Africa North,Compute,4305.41,7246.82,0.594,2941.41,0.5,2152.71,1470.71,99.95,0,0,0,0.0001,1.035,0,0.0398,118.49,110.98,0.0562
2024-03-22,South Africa North,Compute,4320.7,7246.82,0.596,2926.12,0.5,2160.35,1463.06,99.95,0,0,0,0.0001,0.965,0,0.0399,118.52,110.98,0.0555
2024-03-23,South Africa North,Compute,3780.3,7246.82,0.522,3466.52,0.5,1890.15,1733.26,99.95,0,0,0,0.0001,0.922,0,0.0399,118.54,110.98,0.0548
2024-03-24,South Africa North,Compute,3895.54,7246.82,0.538,3351.28,0.5,1947.77,1675.64,99.95,0,0,0,0.0001,0.937,0,0.0399,118.56,110.98,0.0542
2024-03-25,South Africa North,Compute,4314.98,7246.82,0.595,2931.85,0.5,2157.49,1465.92,99.95,0,0,0,0.0001,1.0,0,0.0399,118.58,110.98,0.0535
2024-03-26,South Africa North,Compute,3953.66,7246.82,0.546,3293.16,0.5,1976.83,1646.58,99.95,0,0,0,0.0001,1.063,0,0.04,118.61,110.98,0.0528
2024-03-27,South Africa North,Compute,4718.89,7246.82,0.651,2527.94,0.5,2359.44,1263.97,99.95,0,0,0,0.0001,1.078,0,0.04,118.63,110.98,0.0521
2024-03-28,South Africa North,Compute,4555.95,7246.82,0.629,2690.87,0.5,2277.98,1345.43,99.95,0,0,0,0.0001,1.035,0,0.04,118.65,110.98,0.0514
2024-03-29,South-Africa-North,Compute,3890.5,7246.82,0.537,3356.33,0.5,1945.25,1678.16,99.95,0,0,0,0.0001,0.965,0,0.04,118.68,110.98,0.0507
2024-03-30,South Africa North,Compute,4024.04,7246.82,0.555,3222.79,0.5,2012.02,1611.39,99.95,0,0,0,0.0001,0.922,0,0.04,118.7,110.99,0.05
2024-03-31,South Africa North,Compute,4273.98,7246.82,0.59,2972.85,0.5,2136.99,1486.42,99.95,0,0,0,0.0001,0.937,0,0.04,118.72,110.99,0.0493
2024-04-01,South Africa North,Compute,4584.89,7246.82,0.633,2661.93,0.5,2292.45,1330.96,99.95,0,0,0,0.0001,1.0,0,0.04,118.74,110.99,0.0486
2024-04-02,South Africa North,Compute,4500.2,7246.82,0.621,2746.62,0.5,2250.1,1373.31,99.95,0,0,0,0.0001,1.063,0,0.04,118.77,110.99,0.0479
2024-04-03,South Africa North,Compute,4921.71,7246.82,0.679,2325.11,0.5,2460.86,1162.56,99.95,0,0,0,0.0001,1.078,0,0.04,118.79,110.99,0.0472
2024-04-04,South Africa North,Compute,4377.75,7246.82,0.604,2869.08,0.5,2188.87,1434.54,99.95,0,0,0,0.0001,1.035,0,0.04,118.81,110.99,0.0465
2024-04-05,South Africa North,Compute,3989.98,7246.82,0.551,3256.84,0.5,1994.99,1628.42,99.95,0,0,0,0.0001,0.965,0,0.04,118.84,110.99,0.0458
2024-04-06,South Africa North,Compute,3532.39,7246.82,0.487,3714.44,0.5,1766.19,1857.22,99.95,0,0,0,0.0001,0.922,0,0.04,118.86,110.99,0.0452
2024-04-07,South Africa North,Compute,3687.99,7246.82,0.509,3558.83,0.5,1844.0,1779.42,99.95,0,0,0,0.0001,0.937,0,0.0399,118.88,111.0,0.0445
2024-04-08,South Africa North,Compute,4219.45,7246.82,0.582,3027.37,0.5,2109.73,1513.69,99.95,0,0,0,0.0001,1.0,0,0.0399,118.9,111.0,0.0438
2024-04-09,South Africa North,Compute,4227.31,7246.82,0.583,3019.52,0.5,2113.65,1509.76,99.95,0,0,0,0.0001,1.063,0,0.0399,118.93,111.0,0.0432
2024-04-10,South Africa North,Compute,4136.79,7246.82,0.571,3110.03,0.5,2068.4,1555.02,99.95,0,0,0,0.0001,1.078,0,0.0399,118.95,111.0,0.0425
2024-04-11,South Africa North,Compute,4478.97,7246.82,0.618,2767.85,0.5,2239.49,1383.92,99.95,0,0,0,0.0001,1.035,0,0.0398,118.97,111.0,0.0419
2024-04-12,South Africa North,Compute,3818.59,7246.82,0.527,3428.24,0.5,1909.29,1714.12,99.95,0,0,0,0.0001,0.965,0,0.0398,119.0,111.0,0.0412
2024-04-13,South Africa North,Compute,3615.35,7246.82,0.499,3631.48,0.5,1807.67,1815.74,99.95,0,0,0,0.0001,0.922,0,0.0398,119.02,111.0,0.0406
2024-04-14,South Africa North,Compute,3954.69,7246.82,0.546,3292.13,0.5,1977.35,1646.06,99.574,1,1,91,0.0001,0.937,0,0.0397,119.04,111.0,0.04
2024-04-15,South Africa North,Compute,4240.99,7246.82,0.585,3005.84,0.5,2120.49,1502.92,99.95,0,0,0,0.0001,1.0,0,0.0397,119.06,111.01,0.0394
2024-04-16,South Africa North,Compute,4015.69,7246.82,0.554,3231.13,0.5,2007.85,1615.56,99.95,0,0,0,0.0001,1.063,0,0.0396,119.09,111.01,0.0388
2024-04-17,South Africa North,Compute,4621.49,7246.82,0.638,2625.33,0.5,2310.74,1312.67,99.95,0,0,0,0.0001,1.078,0,0.0396,119.11,111.01,0.0382
2024-04-18,South Africa North,Compute,4339.89,7246.82,0.599,2906.93,0.5,2169.95,1453.46,99.95,0,0,0,0.0001,1.035,0,0.0395,119.13,111.01,0.0377
2024-04-19,South Africa North,Compute,4060.78,7246.82,0.56,3186.05,0.5,2030.39,1593.02,99.95,0,0,0,0.0001,0.965,0,0.0395,119.16,111.01,0.0371
2024-04-20,South Africa North,Compute,3665.44,7246.82,0.506,3581.39,0.5,1832.72,1790.69,99.95,0,0,0,0.0001,0.922,0,0.0394,119.18,111.01,0.0366
2024-04-21,South Africa North,Compute,3926.43,7246.82,0.542,3320.4,0.5,1963.21,1660.2,99.95,0,0,0,0.0001,0.937,0,0.0394,119.2,111.01,0.0361
2024-04-22,South Africa North,Compute,4221.91,7246.82,0.583,3024.91,0.5,2110.96,1512.46,99.95,0,0,0,0.0001,1.0,0,0.0393,119.22,111.01,0.0356
2024-04-23,South Africa North,Compute,4517.86,7246.82,0.623,2728.97,0.5,2258.93,1364.48,99.95,0,0,0,0.0001,1.063,0,0.0392,119.25,111.01,0.0351
2024-04-24,South Africa North,Compute,4764.47,7246.82,0.657,2482.35,0.5,2382.23,1241.18,99.95,0,0,0,0.0001,1.078,0,0.0392,119.27,111.02,0.0347
2024-04-25,south africa north,Compute,4115.12,7246.82,0.568,3131.7,0.5,2057.56,1565.85,99.95,0,0,0,0.0001,1.035,0,0.0391,119.29,111.02,0.0342
2024-04-26,South Africa North,Compute,3960.78,7246.82,0.547,3286.04,0.5,1980.39,1643.02,99.95,0,0,0,0.0001,0.965,0,0.039,119.32,111.02,0.0338
2024-04-27,South Africa North,Compute,3837.93,7246.82,0.53,3408.9,0.5,1918.96,1704.45,99.95,0,0,0,0.0001,0.922,0,0.039,119.34,111.02,0.0334
2024-04-28,South Africa North,Compute,4029.2,7246.82,0.556,3217.63,0.5,2014.6,1608.81,99.95,0,0,0,0.0001,0.937,0,0.0389,119.36,111.02,0.033
2024-04-29,South Africa North,Compute,4128.1,7246.82,0.57,3118.72,0.5,2064.05,1559.36,99.95,0,0,0,0.0001,1.0,0,0.0388,119.38,111.02,0.0327
2024-04-30,South Africa North,Compute,4355.03,7246.82,0.601,2891.8,0.5,2177.51,1445.9,99.95,0,0,0,0.0001,1.063,0,0.0387,119.41,111.02,0.0323
2024-05-01,South Africa North,Compute,4583.88,7246.82,0.633,2662.94,0.5,2291.94,1331.47,99.95,0,0,0,0.0001,1.078,0,0.0386,119.43,111.02,0.032
2024-05-02,South Africa North,Compute,4640.66,7246.82,0.64,2606.16,0.5,2320.33,1303.08,99.95,0,0,0,0.0001,1.035,0,0.0385,119.45,111.03,0.0317
2024-05-03,South Africa North,Compute,3936.59,7246.82,0.543,3310.23,0.5,1968.3,1655.12,99.95,0,0,0,0.0001,0.965,0,0.0385,119.47,111.03,0.0315
2024-05-04,South Africa North,Compute,3943.65,7246.82,0.544,3303.17,0.5,1971.83,1651.58,99.95,0,0,0,0.0001,0.922,0,0.0384,119.5,111.03,0.0312
2024-05-05,South Africa North,Compute,3955.86,7246.82,0.546,3290.96,0.5,1977.93,1645.48,99.95,0,0,0,0.0001,0.937,0,0.0383,119.52,111.03,0.031
2024-05-06,South Africa North,Compute,4091.59,7246.82,0.565,3155.24,0.5,2045.79,1577.62,99.95,0,0,0,0.0001,1.0,0,0.0382,119.54,111.03,0.0308
2024-05-07,South Africa North,Compute,4427.81,7246.82,0.611,2819.01,0.5,2213.9,1409.51,99.95,0,0,0,0.0001,1.063,0,0.0381,119.57,111.03,0.0306
2024-05-08,South Africa North,Compute,4654.54,7246.82,0.642,2592.29,0.5,2327.27,1296.14,99.95,0,0,0,0.0001,1.078,0,0.038,119.59,111.03,0.0304
2024-05-09,South Africa North,Compute,4452.53,7246.82,0.614,2794.29,0.5,2226.27,1397.15,99.95,0,0,0,0.0001,1.035,0,0.0379,119.61,111.03,0.0303
2024-05-10,South Africa North,Compute,3956.47,7246.82,0.546,3290.35,0.5,1978.24,1645.18,99.95,0,0,0,0.0001,0.965,0,0.0377,119.63,111.04,0.0302
2024-05-11,South Africa North,Compute,3587.35,7246.82,0.495,3659.47,0.5,1793.68,1829.74,99.95,0,0,0,0.0001,0.922,0,0.0376,119.66,111.04,0.0301
2024-05-12,South Africa North,Compute,3965.62,7246.82,0.547,3281.21,0.5,1982.81,1640.6,99.95,0,0,0,0.0001,0.937,0,0.0375,119.68,111.04,0.03
2024-05-13,South Africa North,Compute,4132.14,7246.82,0.57,3114.69,0.5,2066.07,1557.34,99.95,0,0,0,0.0001,1.0,0,0.0374,119.7,111.04,0.03
2024-05-14,South Africa North,Compute,4276.29,7246.82,0.59,2970.53,0.5,2138.15,1485.27,99.95,0,0,0,0.0001,1.063,0,0.0373,119.73,111.04,0.03
2024-05-15,South Africa North,Compute,4193.59,7246.82,0.579,3053.23,0.5,2096.8,1526.62,99.95,0,0,0,0.0001,1.078,0,0.0372,119.75,111.04,0.03
2024-05-16,South Africa North,Compute,4561.56,7246.82,0.629,2685.27,0.5,2280.78,1342.63,99.95,0,0,0,0.0001,1.035,0,0.0371,119.77,111.04,0.03
2024-05-17,South Africa North,Compute,4023.78,7246.82,0.555,3223.05,0.5,2011.89,1611.52,99.95,0,0,0,0.0001,0.965,0,0.0369,119.79,111.04,0.0301
2024-05-18,South Africa North,Compute,3779.34,7246.82,0.522,3467.49,0.5,1889.67,1733.74,99.95,0,0,0,0.0001,0.922,0,0.0368,119.82,111.05,0.0302
2024-05-19,South Africa North,Compute,3984.08,7246.82,0.55,3262.75,0.5,1992.04,1631.37,99.95,0,0,0,0.0001,0.937,0,0.0367,119.84,111.05,0.0303
2024-05-20,South Africa North,Compute,4389.08,7246.82,0.606,2857.74,0.5,2194.54,1428.87,99.95,0,0,0,0.0001,1.0,0,0.0366,119.86,111.05,0.0304
2024-05-21,South Africa North,Compute,4343.05,7246.82,0.599,2903.78,0.5,2171.52,1451.89,99.95,0,0,0,0.0001,1.063,0,0.0364,119.89,111.05,0.0306
2024-05-22,South Africa North,Compute,4663.79,7246.82,0.644,2583.03,0.5,2331.9,1291.51,99.95,0,0,0,0.0001,1.078,0,0.0363,119.91,111.05,0.0308
2024-05-23,South Africa North,Compute,3938.57,7246.82,0.543,3308.25,0.5,1969.28,1654.13,99.95,0,0,0,0.0001,1.035,0,0.0362,119.93,111.05,0.031
2024-05-24,South Africa North,Compute,3947.54,7246.82,0.545,3299.28,0.5,1973.77,1649.64,99.95,0,0,0,0.0001,0.965,0,0.036,119.95,111.05,0.0312
2024-05-25,South Africa North,Compute,3660.55,7246.82,0.505,3586.27,0.5,1830.28,1793.14,99.95,0,0,0,0.0001,0.922,0,0.0359,119.98,111.05,0.0315
2024-05-26,South Africa North,Compute,3900.01,7246.82,0.538,3346.81,0.5,1950.01,1673.4,99.95,0,0,0,0.0001,0.937,0,0.0357,120.0,111.05,0.0317
2024-05-27,South Africa North,Compute,4312.25,7246.82,0.595,2934.57,0.5,2156.13,1467.29,99.95,0,0,0,0.0001,1.0,0,0.0356,120.02,111.06,0.032
2024-05-28,south africa north,Compute,5033.07,7246.82,0.695,2213.76,0.5,2516.53,1106.88,99.95,0,0,0,0.0001,1.063,0,0.0355,120.05,111.06,0.0323
2024-05-29,South Africa North,Compute,4348.81,7246.82,0.6,2898.01,0.5,2174.41,1449.01,99.95,0,0,0,0.0001,1.078,0,0.0353,120.07,111.06,0.0327
2024-05-30,South Africa North,Compute,4553.38,7246.82,0.628,2693.44,0.5,2276.69,1346.72,99.95,0,0,0,0.0001,1.035,0,0.0352,120.09,111.06,0.033
2024-05-31,South Africa North,Compute,3884.27,7246.82,0.536,3362.55,0.5,1942.14,1681.27,99.95,0,0,0,0.0001,0.965,0,0.035,120.11,111.06,0.0334
2024-06-01,South Africa North,Compute,3941.97,7246.82,0.544,3304.85,0.5,1970.99,1652.43,99.95,0,0,0,0.0001,0.922,0,0.0349,120.14,111.06,0.0338
2024-06-02,South Africa North,Compute,3843.13,7246.82,0.53,3403.7,0.5,1921.56,1701.85,99.95,0,0,0,0.0001,0.937,0,0.0347,120.16,111.06,0.0342
2024-06-03,South Africa North,Compute,4105.77,7246.82,0.567,3141.05,0.5,2052.89,1570.52,99.95,0,0,0,0.0001,1.0,0,0.0346,120.18,111.06,0.0347
2024-06-04,South Africa North,Compute,4561.38,7246.82,0.629,2685.44,0.5,2280.69,1342.72,99.95,0,0,0,0.0001,1.063,0,0.0344,120.21,111.07,0.0351
2024-06-05,South Africa North,Compute,4662.69,7246.82,0.643,2584.14,0.5,2331.34,1292.07,99.95,0,0,0,0.0001,1.078,0,0.0343,120.23,111.07,0.0356
2024-06-06,South Africa North,Compute,4170.97,7246.82,0.576,3075.85,0.5,2085.49,1537.93,99.95,0,0,0,0.0001,1.035,0,0.0341,120.25,111.07,0.0361
2024-06-07,south africa north,Compute,4234.98,7246.82,0.584,3011.84,0.5,2117.49,1505.92,99.95,0,0,0,0.0001,0.965,0,0.0339,120.27,111.07,0.0366
2024-06-08,South Africa North,Compute,3693.83,7246.82,0.51,3553.0,0.5,1846.91,1776.5,99.95,0,0,0,0.0001,0.922,0,0.0338,120.3,111.07,0.0371
2024-06-09,South Africa North,Compute,3343.66,7246.82,0.461,3903.16,0.5,1671.83,1951.58,99.95,0,0,0,0.0001,0.937,0,0.0336,120.32,111.07,0.0377
2024-06-10,South Africa North,Compute,4329.68,7246.82,0.597,2917.14,0.5,2164.84,1458.57,99.95,0,0,0,0.0001,1.0,0,0.0335,120.34,111.07,0.0382
2024-06-11,South Africa North,Compute,4331.45,7246.82,0.598,2915.37,0.5,2165.73,1457.69,99.95,0,0,0,0.0001,1.063,0,0.0333,120.37,111.07,0.0388
2024-06-12,South Africa North,Compute,3993.54,7246.82,0.551,3253.28,0.5,1996.77,1626.64,99.567,1,1,86,0.0001,1.078,0,0.0331,120.39,111.08,0.0394
2024-06-13,South Africa North,Compute,4436.74,7246.82,0.612,2810.08,0.5,2218.37,1405.04,99.95,0,0,0,0.0001,1.035,0,0.033,120.41,111.08,0.04
2024-06-14,South Africa North,Compute,3742.53,7246.82,0.516,3504.3,0.5,1871.26,1752.15,99.95,0,0,0,0.0001,0.965,0,0.0328,120.43,111.08,0.0406
2024-06-15,South Africa North,Compute,3890.51,7246.82,0.537,3356.31,0.5,1945.26,1678.16,99.95,0,0,0,0.0001,0.922,0,0.0326,120.46,111.08,0.0412
2024-06-16,South Africa North,Compute,3880.61,7246.82,0.535,3366.21,0.5,1940.31,1683.1,99.95,0,0,0,0.0001,0.937,0,0.0325,120.48,111.08,0.0419
2024-06-17,South Africa North,Compute,3845.29,7246.82,0.531,3401.53,0.5,1922.65,1700.77,99.95,0,0,0,0.0001,1.0,0,0.0323,120.5,111.08,0.0425
2024-06-18,South Africa North,Compute,4308.9,7246.82,0.595,2937.92,0.5,2154.45,1468.96,99.95,0,0,0,0.0001,1.063,0,0.0321,120.53,111.08,0.0432
2024-06-19,South Africa North,Compute,4466.45,7246.82,0.616,2780.37,0.5,2233.23,1390.18,99.95,0,0,0,0.0001,1.078,0,0.032,120.55,111.08,0.0438
2024-06-20,South Africa North,Compute,4006.69,7246.82,0.553,3240.13,0.5,2003.34,1620.07,99.95,0,0,0,0.0001,1.035,0,0.0318,120.57,111.08,0.0445
2024-06-21,South Africa North,Compute,3799.51,7246.82,0.524,3447.31,0.5,1899.75,1723.66,99.95,0,0,0,0.0001,0.965,0,0.0316,120.59,111.09,0.0452
2024-06-22,South Africa North,Compute,3713.58,7246.82,0.512,3533.25,0.5,1856.79,1766.62,99.95,0,0,0,0.0001,0.922,0,0.0315,120.62,111.09,0.0458
2024-06-23,South Africa North,Compute,3981.16,7246.82,0.549,3265.66,0.5,1990.58,1632.83,99.95,0,0,0,0.0001,0.937,0,0.0313,120.64,111.09,0.0465
2024-06-24,South Africa North,Compute,4181.51,7246.82,0.577,3065.31,0.5,2090.76,1532.65,99.95,0,0,0,0.0001,1.0,0,0.0311,120.66,111.09,0.0472
2024-06-25,South Africa North,Compute,4301.54,7246.82,0.594,2945.29,0.5,2150.77,1472.64,99.529,1,1,77,0.0001,1.063,0,0.0309,120.68,111.09,0.0479
2024-06-26,South Africa North,Compute,4184.9,7246.82,0.577,3061.93,0.5,2092.45,1530.96,99.95,0,0,0,0.0001,1.078,0,0.0308,120.71,111.09,0.0486
2024-06-27,South Africa North,Compute,4338.36,7246.82,0.599,2908.47,0.5,2169.18,1454.23,99.95,0,0,0,0.0001,1.035,0,0.0306,120.73,111.09,0.0493
2024-06-28,South Africa North,Compute,3920.67,7246.82,0.541,3326.15,0.5,1960.34,1663.08,99.95,0,0,0,0.0001,0.965,0,0.0304,120.75,111.09,0.05
2024-06-29,South Africa North,Compute,3423.93,7246.82,0.472,3822.89,0.5,1711.96,1911.45,99.95,0,0,0,0.0001,0.922,0,0.0303,120.78,111.1,0.0507
2024-06-30,south africa north,Compute,3880.87,7246.82,0.536,3365.96,0.5,1940.43,1682.98,99.95,0,0,0,0.0001,0.937,0,0.0301,120.8,111.1,0.0514
2024-07-01,South Africa North,Compute,4034.22,7246.82,0.557,3212.6,0.5,2017.11,1606.3,99.95,0,0,0,0.0001,1.0,0,0.0299,120.82,111.1,0.0521
2024-07-02,South Africa North,Compute,4385.94,7246.82,0.605,2860.88,0.5,2192.97,1430.44,99.95,0,0,0,0.0001,1.063,0,0.0297,120.84,111.1,0.0528
2024-07-03,South Africa North,Compute,4534.7,7246.82,0.626,2712.12,0.5,2267.35,1356.06,99.95,0,0,0,0.0001,1.078,0,0.0296,120.87,111.1,0.0535
